Image Name,Vote,Duration,Timestamp
589ILSVRC2013_train_00027335.JPEG_I5_Q75.jpeg,5,0.80815,10-Jan-2023 15:59:32
1067ILSVRC2013_train_00046975.JPEG_I2_Q17.jpeg,4,1.1395,10-Jan-2023 15:59:42
15ILSVRC2013_train_00000572.JPEG_I5_Q80.jpeg,5,0.3959,10-Jan-2023 15:59:52
179ILSVRC2013_train_00008656.JPEG_I4_Q26.jpeg,4,1.2594,10-Jan-2023 16:00:03
110ILSVRC2013_train_00005116.JPEG_I3_Q25.jpeg,4,0.60149,10-Jan-2023 16:00:12
1000ILSVRC2013_train_00044543.JPEG_I1_Q7.jpeg,1,0.38825,10-Jan-2023 16:00:21
1014ILSVRC2013_train_00045245.JPEG_I3_Q23.jpeg,4,1.9345,10-Jan-2023 16:00:33
334ILSVRC2013_train_00016159.JPEG_I4_Q28.jpeg,2,0.3846,10-Jan-2023 16:00:44
604ILSVRC2013_train_00028228.JPEG_I2_Q12.jpeg,4,0.47508,10-Jan-2023 16:00:53
875ILSVRC2013_train_00039726.JPEG_I4_Q47.jpeg,3,0.51084,10-Jan-2023 16:01:02
486ILSVRC2013_train_00022733.JPEG_I5_Q68.jpeg,5,1.316,10-Jan-2023 16:01:12
223ILSVRC2013_train_00011179.JPEG_I1_Q3.jpeg,1,0.33758,10-Jan-2023 16:01:21
280ILSVRC2013_train_00013537.JPEG_I3_Q22.jpeg,4,0.36176,10-Jan-2023 16:01:30
108ILSVRC2013_train_00005068.JPEG_I4_Q28.jpeg,5,0.75252,10-Jan-2023 16:01:40
491ILSVRC2013_train_00022942.JPEG_I3_Q19.jpeg,3,0.45104,10-Jan-2023 16:01:49
1066ILSVRC2013_train_00046938.JPEG_I4_Q41.jpeg,4,1.331,10-Jan-2023 16:01:59
419ILSVRC2013_train_00019976.JPEG_I2_Q11.jpeg,1,0.41341,10-Jan-2023 16:02:08
359ILSVRC2013_train_00017086.JPEG_I4_Q45.jpeg,3,1.1046,10-Jan-2023 16:02:19
539ILSVRC2013_train_00025166.JPEG_I2_Q14.jpeg,2,0.81651,10-Jan-2023 16:02:29
748ILSVRC2013_train_00034466.JPEG_I4_Q48.jpeg,4,0.48997,10-Jan-2023 16:02:39
409ILSVRC2013_train_00019376.JPEG_I5_Q75.jpeg,5,0.29614,10-Jan-2023 16:02:48
121ILSVRC2013_train_00005887.JPEG_I2_Q18.jpeg,3,0.4584,10-Jan-2023 16:02:58
308ILSVRC2013_train_00014916.JPEG_I1_Q5.jpeg,1,0.43738,10-Jan-2023 16:03:07
111ILSVRC2013_train_00005138.JPEG_I5_Q85.jpeg,4,0.81806,10-Jan-2023 16:03:16
542ILSVRC2013_train_00025309.JPEG_I4_Q32.jpeg,1,2.1947,10-Jan-2023 16:03:27
1097ILSVRC2013_train_00048137.JPEG_I5_Q74.jpeg,5,0.34646,10-Jan-2023 16:03:36
709ILSVRC2013_train_00032444.JPEG_I4_Q38.jpeg,4,0.38992,10-Jan-2023 16:03:45
22ILSVRC2013_train_00001080.JPEG_I2_Q14.jpeg,2,3.6988,10-Jan-2023 16:03:57
580ILSVRC2013_train_00026938.JPEG_I4_Q48.jpeg,3,0.44287,10-Jan-2023 16:04:07
47ILSVRC2013_train_00002157.JPEG_I1_Q4.jpeg,1,1.0633,10-Jan-2023 16:04:16
1110ILSVRC2013_train_00048677.JPEG_I4_Q41.jpeg,5,0.32649,10-Jan-2023 16:04:25
566ILSVRC2013_train_00026481.JPEG_I5_Q66.jpeg,4,0.32645,10-Jan-2023 16:04:34
582ILSVRC2013_train_00027062.JPEG_I1_Q7.jpeg,1,0.42351,10-Jan-2023 16:04:43
642ILSVRC2013_train_00029970.JPEG_I4_Q46.jpeg,5,1.451,10-Jan-2023 16:04:53
873ILSVRC2013_train_00039549.JPEG_I3_Q24.jpeg,5,0.50023,10-Jan-2023 16:05:03
604ILSVRC2013_train_00028228.JPEG_I4_Q29.jpeg,4,0.34276,10-Jan-2023 16:05:12
1093ILSVRC2013_train_00047907.JPEG_I3_Q23.jpeg,3,0.41354,10-Jan-2023 16:05:21
