Image Name,Vote,Duration,Timestamp
1052ILSVRC2013_train_00046430.JPEG_I3_Q21.jpeg,3,1.5263,10-Dec-2022 12:53:25
529ILSVRC2013_train_00024879.JPEG_I1_Q7.jpeg,2,1.5048,10-Dec-2022 12:53:37
1129ILSVRC2013_train_00049403.JPEG_I3_Q22.jpeg,4,1.0908,10-Dec-2022 12:53:47
223ILSVRC2013_train_00011179.JPEG_I1_Q3.jpeg,1,1.2739,10-Dec-2022 12:53:58
593ILSVRC2013_train_00027419.JPEG_I5_Q72.jpeg,5,1.2301,10-Dec-2022 12:54:08
1134ILSVRC2013_train_00049527.JPEG_I2_Q12.jpeg,1,0.96933,10-Dec-2022 12:54:18
139ILSVRC2013_train_00006920.JPEG_I4_Q36.jpeg,4,0.61969,10-Dec-2022 12:54:27
736ILSVRC2013_train_00033934.JPEG_I2_Q13.jpeg,5,0.55377,10-Dec-2022 12:54:36
140ILSVRC2013_train_00006941.JPEG_I5_Q85.jpeg,5,0.56029,10-Dec-2022 12:54:45
605ILSVRC2013_train_00028357.JPEG_I2_Q15.jpeg,3,1.1465,10-Dec-2022 12:54:55
1114ILSVRC2013_train_00048945.JPEG_I3_Q24.jpeg,3,1.9342,10-Dec-2022 12:55:12
1135ILSVRC2013_train_00049556.JPEG_I1_Q6.jpeg,2,0.49239,10-Dec-2022 12:55:21
921ILSVRC2013_train_00041777.JPEG_I5_Q66.jpeg,4,1.0405,10-Dec-2022 12:55:34
722ILSVRC2013_train_00033249.JPEG_I1_Q2.jpeg,1,1.0324,10-Dec-2022 12:55:44
413ILSVRC2013_train_00019608.JPEG_I5_Q82.jpeg,4,2.2965,10-Dec-2022 12:55:56
803ILSVRC2013_train_00036961.JPEG_I1_Q5.jpeg,1,1.0019,10-Dec-2022 12:56:06
235ILSVRC2013_train_00011618.JPEG_I2_Q11.jpeg,1,1.3208,10-Dec-2022 12:56:16
706ILSVRC2013_train_00032390.JPEG_I1_Q6.jpeg,2,0.45707,10-Dec-2022 12:56:26
1147ILSVRC2013_train_00049968.JPEG_I2_Q16.jpeg,2,0.63753,10-Dec-2022 12:56:35
1048ILSVRC2013_train_00046290.JPEG_I1_Q7.jpeg,3,2.5506,10-Dec-2022 12:56:47
1113ILSVRC2013_train_00048910.JPEG_I4_Q28.jpeg,5,0.46167,10-Dec-2022 12:56:57
944ILSVRC2013_train_00042625.JPEG_I1_Q9.jpeg,1,0.85347,10-Dec-2022 12:57:07
775ILSVRC2013_train_00035529.JPEG_I2_Q17.jpeg,4,1.2762,10-Dec-2022 12:57:16
644ILSVRC2013_train_00029992.JPEG_I1_Q3.jpeg,1,0.76382,10-Dec-2022 12:57:26
386ILSVRC2013_train_00018596.JPEG_I4_Q39.jpeg,5,2.6212,10-Dec-2022 12:57:38
1152ILSVRC2013_train_00050132.JPEG_I3_Q25.jpeg,3,1.8075,10-Dec-2022 12:57:49
640ILSVRC2013_train_00029868.JPEG_I2_Q16.jpeg,3,0.45666,10-Dec-2022 12:57:58
906ILSVRC2013_train_00041166.JPEG_I1_Q7.jpeg,2,0.55407,10-Dec-2022 12:58:07
214ILSVRC2013_train_00010939.JPEG_I3_Q20.jpeg,3,0.47803,10-Dec-2022 12:58:17
767ILSVRC2013_train_00035316.JPEG_I1_Q2.jpeg,1,0.49452,10-Dec-2022 12:58:26
989ILSVRC2013_train_00044140.JPEG_I5_Q58.jpeg,4,1.6835,10-Dec-2022 12:58:39
1005ILSVRC2013_train_00044780.JPEG_I3_Q21.jpeg,3,1.6785,10-Dec-2022 12:58:49
389ILSVRC2013_train_00018859.JPEG_I1_Q7.jpeg,2,0.60366,10-Dec-2022 12:58:59
1044ILSVRC2013_train_00046179.JPEG_I3_Q24.jpeg,3,0.47949,10-Dec-2022 12:59:08
204ILSVRC2013_train_00010278.JPEG_I4_Q28.jpeg,4,0.46669,10-Dec-2022 12:59:17
752ILSVRC2013_train_00034668.JPEG_I2_Q16.jpeg,4,0.46619,10-Dec-2022 12:59:26
1103ILSVRC2013_train_00048431.JPEG_I1_Q7.jpeg,1,0.56406,10-Dec-2022 12:59:35
973ILSVRC2013_train_00043615.JPEG_I2_Q17.jpeg,4,1.0506,10-Dec-2022 12:59:45
1177ILSVRC2013_train_00051128.JPEG_I4_Q48.jpeg,3,0.90071,10-Dec-2022 12:59:58
787ILSVRC2013_train_00036477.JPEG_I1_Q5.jpeg,3,0.65617,10-Dec-2022 13:00:08
526ILSVRC2013_train_00024730.JPEG_I2_Q18.jpeg,3,2.6209,10-Dec-2022 13:00:19
171ILSVRC2013_train_00008239.JPEG_I4_Q32.jpeg,4,0.43713,10-Dec-2022 13:00:28
838ILSVRC2013_train_00038537.JPEG_I5_Q89.jpeg,5,0.45185,10-Dec-2022 13:00:37
914ILSVRC2013_train_00041454.JPEG_I4_Q49.jpeg,3,0.68556,10-Dec-2022 13:00:47
614ILSVRC2013_train_00028610.JPEG_I5_Q52.jpeg,3,0.54004,10-Dec-2022 13:00:56
599ILSVRC2013_train_00027901.JPEG_I4_Q28.jpeg,3,0.86501,10-Dec-2022 13:01:07
