Image Name,Vote,Duration,Timestamp
1105ILSVRC2013_train_00048489.JPEG_I3_Q23.jpeg,1,1.5292,23-Dec-2022 12:36:57
47ILSVRC2013_train_00002157.JPEG_I1_Q4.jpeg,1,0.98657,23-Dec-2022 12:37:07
141ILSVRC2013_train_00006970.JPEG_I3_Q25.jpeg,4,2.4454,23-Dec-2022 12:37:19
898ILSVRC2013_train_00040813.JPEG_I1_Q10.jpeg,2,2.5539,23-Dec-2022 12:37:31
44ILSVRC2013_train_00002025.JPEG_I5_Q72.jpeg,4,1.7868,23-Dec-2022 12:37:42
281ILSVRC2013_train_00013593.JPEG_I2_Q14.jpeg,2,0.70237,23-Dec-2022 12:37:52
108ILSVRC2013_train_00005068.JPEG_I4_Q28.jpeg,3,0.87336,23-Dec-2022 12:38:02
1132ILSVRC2013_train_00049494.JPEG_I2_Q17.jpeg,4,2.1271,23-Dec-2022 12:38:14
1139ILSVRC2013_train_00049714.JPEG_I5_Q94.jpeg,3,2.1053,23-Dec-2022 12:38:26
275ILSVRC2013_train_00013207.JPEG_I2_Q12.jpeg,2,0.53989,23-Dec-2022 12:38:35
71ILSVRC2013_train_00003479.JPEG_I3_Q19.jpeg,4,0.5939,23-Dec-2022 12:38:45
924ILSVRC2013_train_00041864.JPEG_I1_Q8.jpeg,4,0.47921,23-Dec-2022 12:38:55
95ILSVRC2013_train_00004306.JPEG_I5_Q92.jpeg,4,0.55483,23-Dec-2022 12:39:05
1033ILSVRC2013_train_00045788.JPEG_I1_Q5.jpeg,1,0.59958,23-Dec-2022 12:39:16
566ILSVRC2013_train_00026481.JPEG_I5_Q66.jpeg,3,4.1975,23-Dec-2022 12:39:30
841ILSVRC2013_train_00038653.JPEG_I1_Q7.jpeg,3,1.0917,23-Dec-2022 12:39:41
831ILSVRC2013_train_00038295.JPEG_I2_Q16.jpeg,4,0.51526,23-Dec-2022 12:39:51
147ILSVRC2013_train_00007186.JPEG_I1_Q4.jpeg,1,0.36384,23-Dec-2022 12:40:00
614ILSVRC2013_train_00028610.JPEG_I2_Q12.jpeg,1,1.2329,23-Dec-2022 12:40:11
537ILSVRC2013_train_00025106.JPEG_I1_Q9.jpeg,1,0.4866,23-Dec-2022 12:40:20
500ILSVRC2013_train_00023376.JPEG_I4_Q48.jpeg,4,1.4612,23-Dec-2022 12:40:31
493ILSVRC2013_train_00022994.JPEG_I1_Q7.jpeg,1,0.62343,23-Dec-2022 12:40:42
358ILSVRC2013_train_00017037.JPEG_I2_Q13.jpeg,2,3.6288,23-Dec-2022 12:40:55
1088ILSVRC2013_train_00047730.JPEG_I1_Q2.jpeg,1,0.56503,23-Dec-2022 12:41:05
552ILSVRC2013_train_00025806.JPEG_I4_Q42.jpeg,3,1.4369,23-Dec-2022 12:41:16
15ILSVRC2013_train_00000572.JPEG_I3_Q20.jpeg,3,0.71187,23-Dec-2022 12:41:27
854ILSVRC2013_train_00038966.JPEG_I2_Q18.jpeg,3,0.47636,23-Dec-2022 12:41:37
676ILSVRC2013_train_00031259.JPEG_I1_Q8.jpeg,2,0.42637,23-Dec-2022 12:41:47
711ILSVRC2013_train_00032507.JPEG_I3_Q22.jpeg,4,0.59135,23-Dec-2022 12:41:58
539ILSVRC2013_train_00025166.JPEG_I1_Q2.jpeg,1,0.36657,23-Dec-2022 12:42:07
125ILSVRC2013_train_00006194.JPEG_I5_Q72.jpeg,4,0.50928,23-Dec-2022 12:42:18
1060ILSVRC2013_train_00046674.JPEG_I3_Q24.jpeg,3,0.46329,23-Dec-2022 12:42:28
504ILSVRC2013_train_00023506.JPEG_I1_Q4.jpeg,1,0.61649,23-Dec-2022 12:42:38
54ILSVRC2013_train_00002513.JPEG_I3_Q22.jpeg,2,0.37725,23-Dec-2022 12:42:48
1155ILSVRC2013_train_00050177.JPEG_I4_Q40.jpeg,4,2.5382,23-Dec-2022 12:43:00
813ILSVRC2013_train_00037678.JPEG_I2_Q15.jpeg,3,0.55793,23-Dec-2022 12:43:11
800ILSVRC2013_train_00036842.JPEG_I1_Q7.jpeg,1,0.51293,23-Dec-2022 12:43:22
765ILSVRC2013_train_00035268.JPEG_I2_Q17.jpeg,3,2.8178,23-Dec-2022 12:43:34
317ILSVRC2013_train_00015353.JPEG_I4_Q34.jpeg,5,0.70176,23-Dec-2022 12:43:44
1125ILSVRC2013_train_00049289.JPEG_I1_Q9.jpeg,1,0.65773,23-Dec-2022 12:43:54
350ILSVRC2013_train_00016691.JPEG_I2_Q16.jpeg,2,0.7456,23-Dec-2022 12:44:04
642ILSVRC2013_train_00029970.JPEG_I4_Q46.jpeg,5,2.7205,23-Dec-2022 12:44:17
153ILSVRC2013_train_00007545.JPEG_I5_Q72.jpeg,3,1.765,23-Dec-2022 12:44:28
604ILSVRC2013_train_00028228.JPEG_I4_Q29.jpeg,4,2.6737,23-Dec-2022 12:44:39
1008ILSVRC2013_train_00044992.JPEG_I5_Q75.jpeg,5,0.55737,23-Dec-2022 12:44:49
720ILSVRC2013_train_00033161.JPEG_I4_Q45.jpeg,4,1.1861,23-Dec-2022 12:44:59
58ILSVRC2013_train_00002773.JPEG_I2_Q12.jpeg,1,0.29472,23-Dec-2022 12:45:09
442ILSVRC2013_train_00020953.JPEG_I1_Q9.jpeg,1,0.44141,23-Dec-2022 12:45:19
1066ILSVRC2013_train_00046938.JPEG_I4_Q41.jpeg,3,2.4339,23-Dec-2022 12:45:30
821ILSVRC2013_train_00037969.JPEG_I1_Q3.jpeg,1,0.26244,23-Dec-2022 12:45:40
107ILSVRC2013_train_00005009.JPEG_I5_Q83.jpeg,4,0.32587,23-Dec-2022 12:45:49
592ILSVRC2013_train_00027412.JPEG_I4_Q45.jpeg,3,0.34859,23-Dec-2022 12:45:58
1169ILSVRC2013_train_00050686.JPEG_I5_Q83.jpeg,5,0.61469,23-Dec-2022 12:46:08
850ILSVRC2013_train_00038935.JPEG_I1_Q10.jpeg,1,0.42615,23-Dec-2022 12:46:18
770ILSVRC2013_train_00035390.JPEG_I5_Q55.jpeg,2,0.42053,23-Dec-2022 12:46:27
733ILSVRC2013_train_00033808.JPEG_I3_Q19.jpeg,4,0.92129,23-Dec-2022 12:46:37
134ILSVRC2013_train_00006760.JPEG_I1_Q2.jpeg,1,0.36478,23-Dec-2022 12:46:47
110ILSVRC2013_train_00005116.JPEG_I3_Q25.jpeg,3,0.37004,23-Dec-2022 12:46:56
27ILSVRC2013_train_00001151.JPEG_I4_Q30.jpeg,3,0.297,23-Dec-2022 12:47:05
293ILSVRC2013_train_00014236.JPEG_I3_Q19.jpeg,3,0.43817,23-Dec-2022 12:47:15
139ILSVRC2013_train_00006920.JPEG_I5_Q81.jpeg,3,0.50157,23-Dec-2022 12:47:25
378ILSVRC2013_train_00018167.JPEG_I2_Q15.jpeg,2,0.26809,23-Dec-2022 12:47:34
334ILSVRC2013_train_00016159.JPEG_I4_Q28.jpeg,2,0.44586,23-Dec-2022 12:47:44
1026ILSVRC2013_train_00045567.JPEG_I2_Q15.jpeg,3,0.2651,23-Dec-2022 12:47:53
1018ILSVRC2013_train_00045304.JPEG_I1_Q4.jpeg,3,0.39384,23-Dec-2022 12:48:03
589ILSVRC2013_train_00027335.JPEG_I5_Q75.jpeg,4,0.50755,23-Dec-2022 12:48:13
388ILSVRC2013_train_00018710.JPEG_I1_Q7.jpeg,2,0.32042,23-Dec-2022 12:48:22
237ILSVRC2013_train_00011631.JPEG_I3_Q20.jpeg,3,2.5301,23-Dec-2022 12:48:33
584ILSVRC2013_train_00027147.JPEG_I1_Q9.jpeg,2,0.3363,23-Dec-2022 12:48:43
40ILSVRC2013_train_00001718.JPEG_I3_Q20.jpeg,3,0.35506,23-Dec-2022 12:48:52
709ILSVRC2013_train_00032444.JPEG_I1_Q3.jpeg,1,0.17722,23-Dec-2022 12:49:01
586ILSVRC2013_train_00027286.JPEG_I3_Q20.jpeg,3,0.90542,23-Dec-2022 12:49:11
641ILSVRC2013_train_00029935.JPEG_I1_Q4.jpeg,2,0.38308,23-Dec-2022 12:49:20
802ILSVRC2013_train_00036934.JPEG_I2_Q16.jpeg,3,0.37621,23-Dec-2022 12:49:30
104ILSVRC2013_train_00004785.JPEG_I3_Q25.jpeg,3,0.30695,23-Dec-2022 12:49:39
501ILSVRC2013_train_00023463.JPEG_I5_Q53.jpeg,3,1.4586,23-Dec-2022 12:57:30
223ILSVRC2013_train_00011179.JPEG_I2_Q18.jpeg,3,1.989,23-Dec-2022 12:57:41
409ILSVRC2013_train_00019376.JPEG_I5_Q75.jpeg,3,2.0002,23-Dec-2022 12:57:52
113ILSVRC2013_train_00005331.JPEG_I2_Q13.jpeg,1,1.7468,23-Dec-2022 12:58:02
1146ILSVRC2013_train_00049935.JPEG_I5_Q58.jpeg,4,0.31507,23-Dec-2022 12:58:12
1111ILSVRC2013_train_00048802.JPEG_I2_Q13.jpeg,2,0.27025,23-Dec-2022 12:58:21
1111ILSVRC2013_train_00048802.JPEG_I3_Q21.jpeg,2,0.3539,23-Dec-2022 12:58:30
171ILSVRC2013_train_00008239.JPEG_I4_Q32.jpeg,3,0.30979,23-Dec-2022 12:58:39
103ILSVRC2013_train_00004675.JPEG_I5_Q71.jpeg,3,0.50449,23-Dec-2022 12:58:49
436ILSVRC2013_train_00020786.JPEG_I1_Q9.jpeg,1,0.28605,23-Dec-2022 12:58:58
262ILSVRC2013_train_00012829.JPEG_I5_Q95.jpeg,3,0.59402,23-Dec-2022 12:59:08
764ILSVRC2013_train_00035252.JPEG_I4_Q43.jpeg,4,0.6104,23-Dec-2022 12:59:17
1135ILSVRC2013_train_00049556.JPEG_I5_Q78.jpeg,4,0.34811,23-Dec-2022 12:59:27
315ILSVRC2013_train_00015277.JPEG_I4_Q48.jpeg,3,0.27536,23-Dec-2022 12:59:36
1075ILSVRC2013_train_00047163.JPEG_I3_Q20.jpeg,2,0.39811,23-Dec-2022 12:59:45
1055ILSVRC2013_train_00046578.JPEG_I2_Q14.jpeg,3,0.45766,23-Dec-2022 12:59:55
580ILSVRC2013_train_00026938.JPEG_I4_Q48.jpeg,3,1.6796,23-Dec-2022 13:00:06
528ILSVRC2013_train_00024874.JPEG_I3_Q25.jpeg,2,0.33656,23-Dec-2022 13:00:15
672ILSVRC2013_train_00031160.JPEG_I5_Q64.jpeg,3,0.30376,23-Dec-2022 13:00:24
282ILSVRC2013_train_00013691.JPEG_I3_Q24.jpeg,2,0.32086,23-Dec-2022 13:00:34
708ILSVRC2013_train_00032408.JPEG_I2_Q16.jpeg,2,0.49311,23-Dec-2022 13:00:44
873ILSVRC2013_train_00039549.JPEG_I3_Q24.jpeg,4,0.65826,23-Dec-2022 13:00:53
773ILSVRC2013_train_00035495.JPEG_I4_Q39.jpeg,3,0.59046,23-Dec-2022 13:01:03
249ILSVRC2013_train_00012412.JPEG_I2_Q11.jpeg,3,0.64407,23-Dec-2022 13:01:13
578ILSVRC2013_train_00026935.JPEG_I5_Q78.jpeg,3,0.040989,23-Dec-2022 13:01:22
1115ILSVRC2013_train_00048987.JPEG_I4_Q45.jpeg,4,0.46841,23-Dec-2022 13:01:32
911ILSVRC2013_train_00041340.JPEG_I2_Q14.jpeg,2,0.37061,23-Dec-2022 13:01:41
491ILSVRC2013_train_00022942.JPEG_I3_Q19.jpeg,2,0.28075,23-Dec-2022 13:01:50
842ILSVRC2013_train_00038666.JPEG_I2_Q15.jpeg,2,0.30289,23-Dec-2022 13:02:00
698ILSVRC2013_train_00032099.JPEG_I3_Q23.jpeg,3,0.44888,23-Dec-2022 13:02:09
308ILSVRC2013_train_00014916.JPEG_I1_Q5.jpeg,1,0.4958,23-Dec-2022 13:02:18
223ILSVRC2013_train_00011179.JPEG_I5_Q78.jpeg,3,0.66385,23-Dec-2022 13:02:28
123ILSVRC2013_train_00006007.JPEG_I3_Q21.jpeg,3,0.37707,23-Dec-2022 13:02:38
1032ILSVRC2013_train_00045735.JPEG_I2_Q13.jpeg,1,0.46301,23-Dec-2022 13:02:47
615ILSVRC2013_train_00028638.JPEG_I3_Q25.jpeg,3,0.50382,23-Dec-2022 13:02:57
691ILSVRC2013_train_00031900.JPEG_I4_Q41.jpeg,3,1.1371,23-Dec-2022 13:03:07
431ILSVRC2013_train_00020562.JPEG_I3_Q24.jpeg,3,0.29159,23-Dec-2022 13:03:16
975ILSVRC2013_train_00043661.JPEG_I5_Q93.jpeg,3,0.27953,23-Dec-2022 13:03:25
564ILSVRC2013_train_00026399.JPEG_I3_Q19.jpeg,2,0.39409,23-Dec-2022 13:03:34
1067ILSVRC2013_train_00046975.JPEG_I2_Q17.jpeg,3,0.33895,23-Dec-2022 13:03:43
734ILSVRC2013_train_00033821.JPEG_I1_Q3.jpeg,1,0.496,23-Dec-2022 13:03:53
236ILSVRC2013_train_00011621.JPEG_I4_Q41.jpeg,2,0.93279,23-Dec-2022 13:04:02
114ILSVRC2013_train_00005415.JPEG_I1_Q6.jpeg,1,0.27536,23-Dec-2022 13:04:11
604ILSVRC2013_train_00028228.JPEG_I2_Q12.jpeg,3,0.31192,23-Dec-2022 13:04:20
1122ILSVRC2013_train_00049169.JPEG_I4_Q44.jpeg,2,2.8673,23-Dec-2022 13:04:32
654ILSVRC2013_train_00030511.JPEG_I5_Q75.jpeg,2,2.3951,23-Dec-2022 13:04:43
1120ILSVRC2013_train_00049134.JPEG_I2_Q18.jpeg,3,0.37747,23-Dec-2022 13:04:52
245ILSVRC2013_train_00012102.JPEG_I3_Q25.jpeg,2,0.4743,23-Dec-2022 13:05:02
70ILSVRC2013_train_00003464.JPEG_I2_Q16.jpeg,1,0.26905,23-Dec-2022 13:05:11
375ILSVRC2013_train_00018007.JPEG_I5_Q56.jpeg,3,0.50276,23-Dec-2022 13:05:24
155ILSVRC2013_train_00007613.JPEG_I2_Q11.jpeg,1,0.29893,23-Dec-2022 13:05:32
744ILSVRC2013_train_00034371.JPEG_I5_Q60.jpeg,3,0.37033,23-Dec-2022 13:05:47
152ILSVRC2013_train_00007473.JPEG_I1_Q10.jpeg,2,0.77074,23-Dec-2022 13:05:56
864ILSVRC2013_train_00039146.JPEG_I3_Q25.jpeg,3,0.32001,23-Dec-2022 13:06:06
470ILSVRC2013_train_00021921.JPEG_I2_Q17.jpeg,2,0.4948,23-Dec-2022 13:06:15
398ILSVRC2013_train_00019234.JPEG_I3_Q19.jpeg,2,0.29664,23-Dec-2022 13:06:24
111ILSVRC2013_train_00005138.JPEG_I5_Q85.jpeg,3,0.26937,23-Dec-2022 13:06:33
778ILSVRC2013_train_00035775.JPEG_I4_Q45.jpeg,3,0.44333,23-Dec-2022 13:06:43
629ILSVRC2013_train_00029319.JPEG_I5_Q54.jpeg,3,0.30422,23-Dec-2022 13:06:52
149ILSVRC2013_train_00007209.JPEG_I4_Q28.jpeg,2,0.39331,23-Dec-2022 13:07:01
158ILSVRC2013_train_00007780.JPEG_I2_Q17.jpeg,2,0.49285,23-Dec-2022 13:07:10
826ILSVRC2013_train_00038120.JPEG_I1_Q6.jpeg,1,0.27079,23-Dec-2022 13:07:19
1087ILSVRC2013_train_00047646.JPEG_I2_Q15.jpeg,2,0.31491,23-Dec-2022 13:07:29
1130ILSVRC2013_train_00049430.JPEG_I5_Q87.jpeg,5,0.85011,23-Dec-2022 13:07:38
912ILSVRC2013_train_00041351.JPEG_I2_Q17.jpeg,3,0.27053,23-Dec-2022 13:07:48
256ILSVRC2013_train_00012544.JPEG_I3_Q21.jpeg,2,0.33014,23-Dec-2022 13:07:57
54ILSVRC2013_train_00002513.JPEG_I1_Q10.jpeg,1,0.34864,23-Dec-2022 13:08:06
573ILSVRC2013_train_00026668.JPEG_I5_Q90.jpeg,3,0.32337,23-Dec-2022 13:08:15
475ILSVRC2013_train_00022058.JPEG_I4_Q49.jpeg,3,0.72019,23-Dec-2022 13:08:24
920ILSVRC2013_train_00041714.JPEG_I5_Q89.jpeg,4,0.50885,23-Dec-2022 13:08:34
1057ILSVRC2013_train_00046617.JPEG_I3_Q19.jpeg,2,0.41736,23-Dec-2022 13:08:43
266ILSVRC2013_train_00012946.JPEG_I5_Q80.jpeg,3,0.78115,23-Dec-2022 13:08:53
589ILSVRC2013_train_00027335.JPEG_I1_Q9.jpeg,2,0.96373,23-Dec-2022 13:09:02
748ILSVRC2013_train_00034466.JPEG_I4_Q48.jpeg,3,0.73392,23-Dec-2022 13:09:12
261ILSVRC2013_train_00012827.JPEG_I5_Q52.jpeg,3,0.52048,23-Dec-2022 13:09:22
656ILSVRC2013_train_00030580.JPEG_I2_Q15.jpeg,2,0.47324,23-Dec-2022 13:15:02
1054ILSVRC2013_train_00046528.JPEG_I4_Q30.jpeg,3,0.38031,23-Dec-2022 13:15:12
696ILSVRC2013_train_00032061.JPEG_I1_Q3.jpeg,1,0.3367,23-Dec-2022 13:15:21
1077ILSVRC2013_train_00047231.JPEG_I4_Q48.jpeg,2,0.37702,23-Dec-2022 13:15:31
1126ILSVRC2013_train_00049301.JPEG_I1_Q8.jpeg,3,0.50703,23-Dec-2022 13:15:40
486ILSVRC2013_train_00022733.JPEG_I5_Q68.jpeg,3,0.63315,23-Dec-2022 13:15:50
1051ILSVRC2013_train_00046319.JPEG_I1_Q8.jpeg,2,0.23423,23-Dec-2022 13:15:59
511ILSVRC2013_train_00023866.JPEG_I2_Q15.jpeg,1,0.2864,23-Dec-2022 13:16:08
31ILSVRC2013_train_00001379.JPEG_I3_Q20.jpeg,2,1.3694,23-Dec-2022 13:16:19
352ILSVRC2013_train_00016766.JPEG_I5_Q54.jpeg,4,0.49234,23-Dec-2022 13:16:28
280ILSVRC2013_train_00013537.JPEG_I3_Q22.jpeg,3,0.57066,23-Dec-2022 13:16:38
419ILSVRC2013_train_00019976.JPEG_I2_Q11.jpeg,1,0.30403,23-Dec-2022 13:16:47
727ILSVRC2013_train_00033563.JPEG_I3_Q24.jpeg,3,0.45665,23-Dec-2022 13:16:57
114ILSVRC2013_train_00005415.JPEG_I2_Q17.jpeg,3,1.546,23-Dec-2022 13:17:07
386ILSVRC2013_train_00018596.JPEG_I5_Q60.jpeg,3,1.4523,23-Dec-2022 13:17:17
53ILSVRC2013_train_00002502.JPEG_I1_Q7.jpeg,2,1.7926,23-Dec-2022 13:17:28
1093ILSVRC2013_train_00047907.JPEG_I4_Q34.jpeg,3,0.42972,23-Dec-2022 13:17:37
45ILSVRC2013_train_00002057.JPEG_I1_Q10.jpeg,1,0.41649,23-Dec-2022 13:17:47
684ILSVRC2013_train_00031692.JPEG_I5_Q91.jpeg,3,0.3817,23-Dec-2022 13:17:56
159ILSVRC2013_train_00007818.JPEG_I3_Q19.jpeg,3,0.94881,23-Dec-2022 13:18:06
776ILSVRC2013_train_00035580.JPEG_I5_Q84.jpeg,3,0.37734,23-Dec-2022 13:18:15
195ILSVRC2013_train_00009395.JPEG_I1_Q7.jpeg,2,0.9005,23-Dec-2022 13:18:24
739ILSVRC2013_train_00034203.JPEG_I5_Q54.jpeg,3,0.40418,23-Dec-2022 13:18:33
314ILSVRC2013_train_00015169.JPEG_I4_Q44.jpeg,3,0.2849,23-Dec-2022 13:18:42
194ILSVRC2013_train_00009378.JPEG_I5_Q56.jpeg,3,0.29921,23-Dec-2022 13:18:51
1135ILSVRC2013_train_00049556.JPEG_I4_Q28.jpeg,3,0.33867,23-Dec-2022 13:19:00
177ILSVRC2013_train_00008584.JPEG_I1_Q9.jpeg,2,0.28405,23-Dec-2022 13:19:09
650ILSVRC2013_train_00030177.JPEG_I3_Q25.jpeg,4,0.30753,23-Dec-2022 13:19:18
516ILSVRC2013_train_00024110.JPEG_I4_Q28.jpeg,2,0.38248,23-Dec-2022 13:19:28
535ILSVRC2013_train_00025064.JPEG_I2_Q12.jpeg,2,0.26754,23-Dec-2022 13:19:37
244ILSVRC2013_train_00012069.JPEG_I3_Q20.jpeg,2,0.30152,23-Dec-2022 13:19:46
881ILSVRC2013_train_00040182.JPEG_I1_Q10.jpeg,1,0.34473,23-Dec-2022 13:19:55
967ILSVRC2013_train_00043294.JPEG_I3_Q21.jpeg,2,0.32032,23-Dec-2022 13:20:05
395ILSVRC2013_train_00019142.JPEG_I2_Q15.jpeg,2,1.4111,23-Dec-2022 13:20:15
458ILSVRC2013_train_00021552.JPEG_I3_Q21.jpeg,3,0.47391,23-Dec-2022 13:20:24
962ILSVRC2013_train_00043079.JPEG_I2_Q14.jpeg,3,0.90585,23-Dec-2022 13:20:34
1084ILSVRC2013_train_00047510.JPEG_I3_Q23.jpeg,2,0.29028,23-Dec-2022 13:20:43
714ILSVRC2013_train_00032841.JPEG_I4_Q35.jpeg,3,0.39032,23-Dec-2022 13:20:53
1176ILSVRC2013_train_00051081.JPEG_I2_Q12.jpeg,3,0.32886,23-Dec-2022 13:21:02
179ILSVRC2013_train_00008656.JPEG_I4_Q26.jpeg,3,0.0005799,23-Dec-2022 13:21:11
806ILSVRC2013_train_00037046.JPEG_I1_Q6.jpeg,2,0.34666,23-Dec-2022 13:21:21
254ILSVRC2013_train_00012533.JPEG_I5_Q85.jpeg,3,0.68445,23-Dec-2022 13:21:30
952ILSVRC2013_train_00042798.JPEG_I2_Q18.jpeg,2,1.4831,23-Dec-2022 13:21:40
641ILSVRC2013_train_00029935.JPEG_I5_Q79.jpeg,3,0.4672,23-Dec-2022 13:21:50
867ILSVRC2013_train_00039168.JPEG_I1_Q5.jpeg,1,0.30916,23-Dec-2022 13:21:59
956ILSVRC2013_train_00042857.JPEG_I5_Q95.jpeg,3,0.29059,23-Dec-2022 13:22:08
909ILSVRC2013_train_00041200.JPEG_I2_Q13.jpeg,2,1.326,23-Dec-2022 13:22:18
1101ILSVRC2013_train_00048350.JPEG_I5_Q72.jpeg,1,0.61492,23-Dec-2022 13:22:28
89ILSVRC2013_train_00004092.JPEG_I3_Q19.jpeg,1,0.37622,23-Dec-2022 13:22:37
980ILSVRC2013_train_00043910.JPEG_I1_Q7.jpeg,1,0.32047,23-Dec-2022 13:22:46
1106ILSVRC2013_train_00048554.JPEG_I4_Q40.jpeg,2,0.43448,23-Dec-2022 13:22:55
555ILSVRC2013_train_00025904.JPEG_I1_Q8.jpeg,1,0.46412,23-Dec-2022 13:23:05
832ILSVRC2013_train_00038391.JPEG_I4_Q29.jpeg,3,0.29277,23-Dec-2022 13:23:14
982ILSVRC2013_train_00043997.JPEG_I1_Q7.jpeg,1,0.34934,23-Dec-2022 13:23:23
732ILSVRC2013_train_00033807.JPEG_I4_Q48.jpeg,3,0.30885,23-Dec-2022 13:23:32
624ILSVRC2013_train_00029077.JPEG_I1_Q3.jpeg,1,0.36571,23-Dec-2022 13:23:41
894ILSVRC2013_train_00040570.JPEG_I3_Q24.jpeg,3,0.28815,23-Dec-2022 13:23:50
1102ILSVRC2013_train_00048418.JPEG_I4_Q31.jpeg,3,0.42303,23-Dec-2022 13:23:59
943ILSVRC2013_train_00042560.JPEG_I2_Q11.jpeg,1,0.5746,23-Dec-2022 13:24:09
740ILSVRC2013_train_00034316.JPEG_I5_Q72.jpeg,1,0.25593,23-Dec-2022 13:24:18
408ILSVRC2013_train_00019354.JPEG_I2_Q17.jpeg,2,0.27696,23-Dec-2022 13:24:27
502ILSVRC2013_train_00023482.JPEG_I5_Q69.jpeg,4,0.40105,23-Dec-2022 13:24:36
582ILSVRC2013_train_00027062.JPEG_I1_Q7.jpeg,1,0.31195,23-Dec-2022 13:24:48
1139ILSVRC2013_train_00049714.JPEG_I4_Q39.jpeg,3,0.45627,23-Dec-2022 13:24:57
632ILSVRC2013_train_00029437.JPEG_I1_Q2.jpeg,1,0.45349,23-Dec-2022 13:25:08
698ILSVRC2013_train_00032099.JPEG_I4_Q49.jpeg,3,0.34248,23-Dec-2022 13:25:18
77ILSVRC2013_train_00003736.JPEG_I1_Q7.jpeg,1,0.37613,23-Dec-2022 13:25:27
704ILSVRC2013_train_00032266.JPEG_I4_Q49.jpeg,2,0.34897,23-Dec-2022 13:25:36
653ILSVRC2013_train_00030462.JPEG_I3_Q20.jpeg,2,2.46,23-Dec-2022 13:25:47
438ILSVRC2013_train_00020845.JPEG_I1_Q10.jpeg,1,0.42641,23-Dec-2022 13:25:57
459ILSVRC2013_train_00021560.JPEG_I2_Q16.jpeg,1,0.46299,23-Dec-2022 13:26:06
470ILSVRC2013_train_00021921.JPEG_I3_Q24.jpeg,3,0.49772,23-Dec-2022 13:26:16
652ILSVRC2013_train_00030336.JPEG_I4_Q49.jpeg,1,0.34894,23-Dec-2022 13:26:25
69ILSVRC2013_train_00003440.JPEG_I2_Q18.jpeg,3,1.7191,23-Dec-2022 13:26:36
1097ILSVRC2013_train_00048137.JPEG_I5_Q74.jpeg,2,0.43661,23-Dec-2022 13:26:45
121ILSVRC2013_train_00005887.JPEG_I2_Q18.jpeg,2,0.55252,23-Dec-2022 13:33:56
